Time_index,AL00,AT00,BA00,BE00,BG00,CH00,CZ00,DE00,ES00,FI00,FR00,GR00,HR00,HU00,IE00,ITCA,ITCN,ITCS,ITN1,ITS1,ITSA,ITSI,LT00,LUG1,LUV1,LV00,ME00,MK00,NL00,NOM1,NON1,NOS0,PL00,PT00,RO00,RS00,SE01,SE02,SE03,SE04,SI00,SK00,TR00,UK00
2012-02-02,09:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-02,10:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-02,11:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-02,12:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-02,13:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-02,14:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-02,15:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-02,16:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-02,17:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-02,18:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-02,19:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-02,20:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-02,21:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-02,22:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-02,23:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,00:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,01:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,02:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,03:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,04:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,05:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,06:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,07:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,08:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,09:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,10:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,11:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,12:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,13:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,14:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,15:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,16:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,17:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,18:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,19:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,20:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,21:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,22:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-03,23:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-04,00:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-04,01:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-04,02:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-04,03:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-04,04:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-04,05:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-04,06:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-04,07:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-04,08:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
2012-02-04,09:00:00,0.0,218.60656070624285,41.386904761904766,0.0,133.05642473590297,0.0,11.083333333333334,141.37452826759963,39.4702380952381,0.0,0.0,89.23214285714286,67.38957237698499,0.0,0.0,0.0,0.0,88.26190476190476,147.88690476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.19306547619055,528.5047619047618,1606.9589285714287,11.691964285714288,42.27380952380938,85.62322864802758,0.0,0.0,0.0,0.0,0.0,0.0,9.148809523809522,0.0,0.0
